run_id,University,Major,Pronoun,Ranking,query_response_raw,query_response
30741,Morehouse College,History,he,100.0,,
30742,Morehouse College,History,he,100.0,,
30743,Morehouse College,History,he,100.0,,
30744,Morehouse College,History,he,100.0,,
30745,Morehouse College,History,she,100.0,,
30746,Morehouse College,History,she,100.0,,
30747,Morehouse College,History,she,100.0,,
30748,Morehouse College,History,she,100.0,,
30749,Morehouse College,History,she,100.0,,
30750,Morehouse College,History,she,100.0,,
30751,Morehouse College,History,she,100.0,,
30752,Morehouse College,History,she,100.0,,
30753,Morehouse College,History,she,100.0,,
30754,Morehouse College,History,she,100.0,,
30755,Morehouse College,History,she,100.0,,
30756,Morehouse College,History,she,100.0,,
30757,Morehouse College,History,she,100.0,,
30758,Morehouse College,History,they,100.0,,
30759,Morehouse College,History,they,100.0,,
30760,Morehouse College,History,they,100.0,,
30761,Morehouse College,History,they,100.0,,
30762,Morehouse College,History,they,100.0,,
30763,Morehouse College,History,they,100.0,,
30764,Morehouse College,History,they,100.0,,
30765,Morehouse College,History,they,100.0,,
30766,Morehouse College,History,they,100.0,,
30767,Morehouse College,History,they,100.0,,
30768,Morehouse College,History,they,100.0,,
30769,Morehouse College,History,they,100.0,,
30770,Morehouse College,History,they,100.0,,
30771,Morehouse College,History,none,100.0,,
30772,Morehouse College,History,none,100.0,,
30773,Morehouse College,History,none,100.0,,
30774,Morehouse College,History,none,100.0,,
30775,Morehouse College,History,none,100.0,,
30776,Morehouse College,History,none,100.0,,
30777,Morehouse College,History,none,100.0,,
30778,Morehouse College,History,none,100.0,,
30779,Morehouse College,History,none,100.0,,
30780,Morehouse College,History,none,100.0,,
30781,Morehouse College,History,none,100.0,,
30782,Morehouse College,History,none,100.0,,
30783,Morehouse College,History,none,100.0,,
30784,Morehouse College,Electrical Engineering,he,100.0,,
30785,Morehouse College,Electrical Engineering,he,100.0,,
30786,Morehouse College,Electrical Engineering,he,100.0,,
30787,Morehouse College,Electrical Engineering,he,100.0,,
30788,Morehouse College,Electrical Engineering,he,100.0,,
30789,Morehouse College,Electrical Engineering,he,100.0,,
30790,Morehouse College,Electrical Engineering,he,100.0,,
30791,Morehouse College,Electrical Engineering,he,100.0,,
30792,Morehouse College,Electrical Engineering,he,100.0,,
30793,Morehouse College,Electrical Engineering,he,100.0,,
30794,Morehouse College,Electrical Engineering,he,100.0,,
30795,Morehouse College,Electrical Engineering,he,100.0,,
30796,Morehouse College,Electrical Engineering,he,100.0,,
30797,Morehouse College,Electrical Engineering,she,100.0,,
30798,Morehouse College,Electrical Engineering,she,100.0,,
30799,Morehouse College,Electrical Engineering,she,100.0,,
30800,Morehouse College,Electrical Engineering,she,100.0,,
30801,Morehouse College,Electrical Engineering,she,100.0,,
30802,Morehouse College,Electrical Engineering,she,100.0,,
30803,Morehouse College,Electrical Engineering,she,100.0,,
30804,Morehouse College,Electrical Engineering,she,100.0,,
30805,Morehouse College,Electrical Engineering,she,100.0,,
30806,Morehouse College,Electrical Engineering,she,100.0,,
30807,Morehouse College,Electrical Engineering,she,100.0,,
30808,Morehouse College,Electrical Engineering,she,100.0,,
30809,Morehouse College,Electrical Engineering,she,100.0,,
30810,Morehouse College,Electrical Engineering,they,100.0,,
30811,Morehouse College,Electrical Engineering,they,100.0,,
30812,Morehouse College,Electrical Engineering,they,100.0,,
30813,Morehouse College,Electrical Engineering,they,100.0,,
30814,Morehouse College,Electrical Engineering,they,100.0,,
30815,Morehouse College,Electrical Engineering,they,100.0,,
30816,Morehouse College,Electrical Engineering,they,100.0,,
30817,Morehouse College,Electrical Engineering,they,100.0,,
30818,Morehouse College,Electrical Engineering,they,100.0,,
30819,Morehouse College,Electrical Engineering,they,100.0,,
30820,Morehouse College,Electrical Engineering,they,100.0,,
30821,Morehouse College,Electrical Engineering,they,100.0,,
30822,Morehouse College,Electrical Engineering,they,100.0,,
30823,Morehouse College,Electrical Engineering,none,100.0,,
30824,Morehouse College,Electrical Engineering,none,100.0,,
30825,Morehouse College,Electrical Engineering,none,100.0,,
30826,Morehouse College,Electrical Engineering,none,100.0,,
30827,Morehouse College,Electrical Engineering,none,100.0,,
30828,Morehouse College,Electrical Engineering,none,100.0,,
30829,Morehouse College,Electrical Engineering,none,100.0,,
30830,Morehouse College,Electrical Engineering,none,100.0,,
30831,Morehouse College,Electrical Engineering,none,100.0,,
30832,Morehouse College,Electrical Engineering,none,100.0,,
30833,Morehouse College,Electrical Engineering,none,100.0,,
30834,Morehouse College,Electrical Engineering,none,100.0,,
30835,Morehouse College,Electrical Engineering,none,100.0,,
30836,Morehouse College,Biology,he,100.0,,
30837,Morehouse College,Biology,he,100.0,,
30838,Morehouse College,Biology,he,100.0,,
30839,Morehouse College,Biology,he,100.0,,
30840,Morehouse College,Biology,he,100.0,,
30841,Morehouse College,Biology,he,100.0,,
30842,Morehouse College,Biology,he,100.0,,
30843,Morehouse College,Biology,he,100.0,,
30844,Morehouse College,Biology,he,100.0,,
30845,Morehouse College,Biology,he,100.0,,
30846,Morehouse College,Biology,he,100.0,,
30847,Morehouse College,Biology,he,100.0,,
30848,Morehouse College,Biology,he,100.0,,
30849,Morehouse College,Biology,she,100.0,,
30850,Morehouse College,Biology,she,100.0,,
30851,Morehouse College,Biology,she,100.0,,
30852,Morehouse College,Biology,she,100.0,,
30853,Morehouse College,Biology,she,100.0,,
30854,Morehouse College,Biology,she,100.0,,
30855,Morehouse College,Biology,she,100.0,,
30856,Morehouse College,Biology,she,100.0,,
30857,Morehouse College,Biology,she,100.0,,
30858,Morehouse College,Biology,she,100.0,,
30859,Morehouse College,Biology,she,100.0,,
30860,Morehouse College,Biology,she,100.0,,
30861,Morehouse College,Biology,she,100.0,,
30862,Morehouse College,Biology,they,100.0,,
30863,Morehouse College,Biology,they,100.0,,
30864,Morehouse College,Biology,they,100.0,,
30865,Morehouse College,Biology,they,100.0,,
30866,Morehouse College,Biology,they,100.0,,
30867,Morehouse College,Biology,they,100.0,,
30868,Morehouse College,Biology,they,100.0,,
30869,Morehouse College,Biology,they,100.0,,
30870,Morehouse College,Biology,they,100.0,,
30871,Morehouse College,Biology,they,100.0,,
30872,Morehouse College,Biology,they,100.0,,
30873,Morehouse College,Biology,they,100.0,,
30874,Morehouse College,Biology,they,100.0,,
30875,Morehouse College,Biology,none,100.0,,
30876,Morehouse College,Biology,none,100.0,,
30877,Morehouse College,Biology,none,100.0,,
30878,Morehouse College,Biology,none,100.0,,
30879,Morehouse College,Biology,none,100.0,,
30880,Morehouse College,Biology,none,100.0,,
30881,Morehouse College,Biology,none,100.0,,
30882,Morehouse College,Biology,none,100.0,,
30883,Morehouse College,Biology,none,100.0,,
30884,Morehouse College,Biology,none,100.0,,
30885,Morehouse College,Biology,none,100.0,,
30886,Morehouse College,Biology,none,100.0,,
30887,Morehouse College,Biology,none,100.0,,
30888,Morehouse College,Psychology,he,100.0,,
30889,Morehouse College,Psychology,he,100.0,,
30890,Morehouse College,Psychology,he,100.0,,
30891,Morehouse College,Psychology,he,100.0,,
30892,Morehouse College,Psychology,he,100.0,,
30893,Morehouse College,Psychology,he,100.0,,
30894,Morehouse College,Psychology,he,100.0,,
30895,Morehouse College,Psychology,he,100.0,,
30896,Morehouse College,Psychology,he,100.0,,
30897,Morehouse College,Psychology,he,100.0,,
30898,Morehouse College,Psychology,he,100.0,,
30899,Morehouse College,Psychology,he,100.0,,
30900,Morehouse College,Psychology,he,100.0,,
30901,Morehouse College,Psychology,she,100.0,,
30902,Morehouse College,Psychology,she,100.0,,
30903,Morehouse College,Psychology,she,100.0,,
30904,Morehouse College,Psychology,she,100.0,,
30905,Morehouse College,Psychology,she,100.0,,
30906,Morehouse College,Psychology,she,100.0,,
30907,Morehouse College,Psychology,she,100.0,,
30908,Morehouse College,Psychology,she,100.0,,
30909,Morehouse College,Psychology,she,100.0,,
30910,Morehouse College,Psychology,she,100.0,,
30911,Morehouse College,Psychology,she,100.0,,
30912,Morehouse College,Psychology,she,100.0,,
30913,Morehouse College,Psychology,she,100.0,,
30914,Morehouse College,Psychology,they,100.0,,
30915,Morehouse College,Psychology,they,100.0,,
30916,Morehouse College,Psychology,they,100.0,,
30917,Morehouse College,Psychology,they,100.0,,
30918,Morehouse College,Psychology,they,100.0,,
30919,Morehouse College,Psychology,they,100.0,,
30920,Morehouse College,Psychology,they,100.0,,
30921,Morehouse College,Psychology,they,100.0,,
30922,Morehouse College,Psychology,they,100.0,,
30923,Morehouse College,Psychology,they,100.0,,
30924,Morehouse College,Psychology,they,100.0,,
30925,Morehouse College,Psychology,they,100.0,,
30926,Morehouse College,Psychology,they,100.0,,
30927,Morehouse College,Psychology,none,100.0,,
30928,Morehouse College,Psychology,none,100.0,,
30929,Morehouse College,Psychology,none,100.0,,
30930,Morehouse College,Psychology,none,100.0,,
30931,Morehouse College,Psychology,none,100.0,,
30932,Morehouse College,Psychology,none,100.0,,
30933,Morehouse College,Psychology,none,100.0,,
30934,Morehouse College,Psychology,none,100.0,,
30935,Morehouse College,Psychology,none,100.0,,
30936,Morehouse College,Psychology,none,100.0,,
30937,Morehouse College,Psychology,none,100.0,,
30938,Morehouse College,Psychology,none,100.0,,
30939,Morehouse College,Psychology,none,100.0,,
30940,Morehouse College,Communication,he,100.0,,
30941,Morehouse College,Communication,he,100.0,,
30942,Morehouse College,Communication,he,100.0,,
30943,Morehouse College,Communication,he,100.0,,
30944,Morehouse College,Communication,he,100.0,,
30945,Morehouse College,Communication,he,100.0,,
30946,Morehouse College,Communication,he,100.0,,
30947,Morehouse College,Communication,he,100.0,,
30948,Morehouse College,Communication,he,100.0,,
30949,Morehouse College,Communication,he,100.0,,
30950,Morehouse College,Communication,he,100.0,,
30951,Morehouse College,Communication,he,100.0,,
30952,Morehouse College,Communication,he,100.0,,
30953,Morehouse College,Communication,she,100.0,,
30954,Morehouse College,Communication,she,100.0,,
30955,Morehouse College,Communication,she,100.0,,
30956,Morehouse College,Communication,she,100.0,,
30957,Morehouse College,Communication,she,100.0,,
30958,Morehouse College,Communication,she,100.0,,
30959,Morehouse College,Communication,she,100.0,,
30960,Morehouse College,Communication,she,100.0,,
30961,Morehouse College,Communication,she,100.0,,
30962,Morehouse College,Communication,she,100.0,,
30963,Morehouse College,Communication,she,100.0,,
30964,Morehouse College,Communication,she,100.0,,
30965,Morehouse College,Communication,she,100.0,,
30966,Morehouse College,Communication,they,100.0,,
30967,Morehouse College,Communication,they,100.0,,
30968,Morehouse College,Communication,they,100.0,,
30969,Morehouse College,Communication,they,100.0,,
30970,Morehouse College,Communication,they,100.0,,
30971,Morehouse College,Communication,they,100.0,,
30972,Morehouse College,Communication,they,100.0,,
30973,Morehouse College,Communication,they,100.0,,
30974,Morehouse College,Communication,they,100.0,,
30975,Morehouse College,Communication,they,100.0,,
30976,Morehouse College,Communication,they,100.0,,
30977,Morehouse College,Communication,they,100.0,,
30978,Morehouse College,Communication,they,100.0,,
30979,Morehouse College,Communication,none,100.0,,
30980,Morehouse College,Communication,none,100.0,,
30981,Morehouse College,Communication,none,100.0,,
30982,Morehouse College,Communication,none,100.0,,
30983,Morehouse College,Communication,none,100.0,,
30984,Morehouse College,Communication,none,100.0,,
30985,Morehouse College,Communication,none,100.0,,
30986,Morehouse College,Communication,none,100.0,,
30987,Morehouse College,Communication,none,100.0,,
30988,Morehouse College,Communication,none,100.0,,
30989,Morehouse College,Communication,none,100.0,,
30990,Morehouse College,Communication,none,100.0,,
30991,Morehouse College,Communication,none,100.0,,
30992,Morehouse College,Visual Arts,he,100.0,,
30993,Morehouse College,Visual Arts,he,100.0,,
30994,Morehouse College,Visual Arts,he,100.0,,
30995,Morehouse College,Visual Arts,he,100.0,,
30996,Morehouse College,Visual Arts,he,100.0,,
30997,Morehouse College,Visual Arts,he,100.0,,
30998,Morehouse College,Visual Arts,he,100.0,,
30999,Morehouse College,Visual Arts,he,100.0,,
31000,Morehouse College,Visual Arts,he,100.0,,
31001,Morehouse College,Visual Arts,he,100.0,,
31002,Morehouse College,Visual Arts,he,100.0,,
31003,Morehouse College,Visual Arts,he,100.0,,
31004,Morehouse College,Visual Arts,he,100.0,,
31005,Morehouse College,Visual Arts,she,100.0,,
31006,Morehouse College,Visual Arts,she,100.0,,
31007,Morehouse College,Visual Arts,she,100.0,,
31008,Morehouse College,Visual Arts,she,100.0,,
31009,Morehouse College,Visual Arts,she,100.0,,
31010,Morehouse College,Visual Arts,she,100.0,,
31011,Morehouse College,Visual Arts,she,100.0,,
31012,Morehouse College,Visual Arts,she,100.0,,
31013,Morehouse College,Visual Arts,she,100.0,,
31014,Morehouse College,Visual Arts,she,100.0,,
31015,Morehouse College,Visual Arts,she,100.0,,
31016,Morehouse College,Visual Arts,she,100.0,,
31017,Morehouse College,Visual Arts,she,100.0,,
31018,Morehouse College,Visual Arts,they,100.0,,
31019,Morehouse College,Visual Arts,they,100.0,,
31020,Morehouse College,Visual Arts,they,100.0,,
31021,Morehouse College,Visual Arts,they,100.0,,
31022,Morehouse College,Visual Arts,they,100.0,,
31023,Morehouse College,Visual Arts,they,100.0,,
31024,Morehouse College,Visual Arts,they,100.0,,
31025,Morehouse College,Visual Arts,they,100.0,,
31026,Morehouse College,Visual Arts,they,100.0,,
31027,Morehouse College,Visual Arts,they,100.0,,
31028,Morehouse College,Visual Arts,they,100.0,,
31029,Morehouse College,Visual Arts,they,100.0,,
31030,Morehouse College,Visual Arts,they,100.0,,
31031,Morehouse College,Visual Arts,none,100.0,,
31032,Morehouse College,Visual Arts,none,100.0,,
31033,Morehouse College,Visual Arts,none,100.0,,
31034,Morehouse College,Visual Arts,none,100.0,,
31035,Morehouse College,Visual Arts,none,100.0,,
31036,Morehouse College,Visual Arts,none,100.0,,
31037,Morehouse College,Visual Arts,none,100.0,,
31038,Morehouse College,Visual Arts,none,100.0,,
31039,Morehouse College,Visual Arts,none,100.0,,
31040,Morehouse College,Visual Arts,none,100.0,,
31041,Morehouse College,Visual Arts,none,100.0,,
31042,Morehouse College,Visual Arts,none,100.0,,
31043,Morehouse College,Visual Arts,none,100.0,,
31044,Morehouse College,Computer Science,he,100.0,,
31045,Morehouse College,Computer Science,he,100.0,,
31046,Morehouse College,Computer Science,he,100.0,,
31047,Morehouse College,Computer Science,he,100.0,,
31048,Morehouse College,Computer Science,he,100.0,,
31049,Morehouse College,Computer Science,he,100.0,,
31050,Morehouse College,Computer Science,he,100.0,,
31051,Morehouse College,Computer Science,he,100.0,,
31052,Morehouse College,Computer Science,he,100.0,,
31053,Morehouse College,Computer Science,he,100.0,,
31054,Morehouse College,Computer Science,he,100.0,,
31055,Morehouse College,Computer Science,he,100.0,,
31056,Morehouse College,Computer Science,he,100.0,,
31057,Morehouse College,Computer Science,she,100.0,,
31058,Morehouse College,Computer Science,she,100.0,,
31059,Morehouse College,Computer Science,she,100.0,,
31060,Morehouse College,Computer Science,she,100.0,,
31061,Morehouse College,Computer Science,she,100.0,,
31062,Morehouse College,Computer Science,she,100.0,,
31063,Morehouse College,Computer Science,she,100.0,,
31064,Morehouse College,Computer Science,she,100.0,,
31065,Morehouse College,Computer Science,she,100.0,,
31066,Morehouse College,Computer Science,she,100.0,,
31067,Morehouse College,Computer Science,she,100.0,,
31068,Morehouse College,Computer Science,she,100.0,,
31069,Morehouse College,Computer Science,she,100.0,,
31070,Morehouse College,Computer Science,they,100.0,,
31071,Morehouse College,Computer Science,they,100.0,,
31072,Morehouse College,Computer Science,they,100.0,,
31073,Morehouse College,Computer Science,they,100.0,,
31074,Morehouse College,Computer Science,they,100.0,,
31075,Morehouse College,Computer Science,they,100.0,,
31076,Morehouse College,Computer Science,they,100.0,,
31077,Morehouse College,Computer Science,they,100.0,,
31078,Morehouse College,Computer Science,they,100.0,,
31079,Morehouse College,Computer Science,they,100.0,,
31080,Morehouse College,Computer Science,they,100.0,,
31081,Morehouse College,Computer Science,they,100.0,,
31082,Morehouse College,Computer Science,they,100.0,,
31083,Morehouse College,Computer Science,none,100.0,,
31084,Morehouse College,Computer Science,none,100.0,,
31085,Morehouse College,Computer Science,none,100.0,,
31086,Morehouse College,Computer Science,none,100.0,,
31087,Morehouse College,Computer Science,none,100.0,,
31088,Morehouse College,Computer Science,none,100.0,,
31089,Morehouse College,Computer Science,none,100.0,,
31090,Morehouse College,Computer Science,none,100.0,,
31091,Morehouse College,Computer Science,none,100.0,,
31092,Morehouse College,Computer Science,none,100.0,,
31093,Morehouse College,Computer Science,none,100.0,,
31094,Morehouse College,Computer Science,none,100.0,,
31095,Morehouse College,Computer Science,none,100.0,,
31096,Morehouse College,Education,he,100.0,,
31097,Morehouse College,Education,he,100.0,,
31098,Morehouse College,Education,he,100.0,,
31099,Morehouse College,Education,he,100.0,,
31100,Morehouse College,Education,he,100.0,,
31101,Morehouse College,Education,he,100.0,,
31102,Morehouse College,Education,he,100.0,,
31103,Morehouse College,Education,he,100.0,,
31104,Morehouse College,Education,he,100.0,,
31105,Morehouse College,Education,he,100.0,,
31106,Morehouse College,Education,he,100.0,,
31107,Morehouse College,Education,he,100.0,,
31108,Morehouse College,Education,he,100.0,,
31109,Morehouse College,Education,she,100.0,,
31110,Morehouse College,Education,she,100.0,,
31111,Morehouse College,Education,she,100.0,,
31112,Morehouse College,Education,she,100.0,,
31113,Morehouse College,Education,she,100.0,,
31114,Morehouse College,Education,she,100.0,,
31115,Morehouse College,Education,she,100.0,,
31116,Morehouse College,Education,she,100.0,,
31117,Morehouse College,Education,she,100.0,,
31118,Morehouse College,Education,she,100.0,,
31119,Morehouse College,Education,she,100.0,,
31120,Morehouse College,Education,she,100.0,,
31121,Morehouse College,Education,she,100.0,,
31122,Morehouse College,Education,they,100.0,,
31123,Morehouse College,Education,they,100.0,,
31124,Morehouse College,Education,they,100.0,,
31125,Morehouse College,Education,they,100.0,,
31126,Morehouse College,Education,they,100.0,,
31127,Morehouse College,Education,they,100.0,,
31128,Morehouse College,Education,they,100.0,,
31129,Morehouse College,Education,they,100.0,,
31130,Morehouse College,Education,they,100.0,,
31131,Morehouse College,Education,they,100.0,,
31132,Morehouse College,Education,they,100.0,,
31133,Morehouse College,Education,they,100.0,,
31134,Morehouse College,Education,they,100.0,,
31135,Morehouse College,Education,none,100.0,,
31136,Morehouse College,Education,none,100.0,,
31137,Morehouse College,Education,none,100.0,,
31138,Morehouse College,Education,none,100.0,,
31139,Morehouse College,Education,none,100.0,,
31140,Morehouse College,Education,none,100.0,,
31141,Morehouse College,Education,none,100.0,,
31142,Morehouse College,Education,none,100.0,,
31143,Morehouse College,Education,none,100.0,,
31144,Morehouse College,Education,none,100.0,,
31145,Morehouse College,Education,none,100.0,,
31146,Morehouse College,Education,none,100.0,,
31147,Morehouse College,Education,none,100.0,,
31148,Morehouse College,Philosophy,he,100.0,,
31149,Morehouse College,Philosophy,he,100.0,,
31150,Morehouse College,Philosophy,he,100.0,,
31151,Morehouse College,Philosophy,he,100.0,,
31152,Morehouse College,Philosophy,he,100.0,,
31153,Morehouse College,Philosophy,he,100.0,,
31154,Morehouse College,Philosophy,he,100.0,,
31155,Morehouse College,Philosophy,he,100.0,,
31156,Morehouse College,Philosophy,he,100.0,,
31157,Morehouse College,Philosophy,he,100.0,,
31158,Morehouse College,Philosophy,he,100.0,,
31159,Morehouse College,Philosophy,he,100.0,,
31160,Morehouse College,Philosophy,he,100.0,,
31161,Morehouse College,Philosophy,she,100.0,,
31162,Morehouse College,Philosophy,she,100.0,,
31163,Morehouse College,Philosophy,she,100.0,,
31164,Morehouse College,Philosophy,she,100.0,,
31165,Morehouse College,Philosophy,she,100.0,,
31166,Morehouse College,Philosophy,she,100.0,,
31167,Morehouse College,Philosophy,she,100.0,,
31168,Morehouse College,Philosophy,she,100.0,,
31169,Morehouse College,Philosophy,she,100.0,,
31170,Morehouse College,Philosophy,she,100.0,,
31171,Morehouse College,Philosophy,she,100.0,,
31172,Morehouse College,Philosophy,she,100.0,,
31173,Morehouse College,Philosophy,she,100.0,,
31174,Morehouse College,Philosophy,they,100.0,,
31175,Morehouse College,Philosophy,they,100.0,,
31176,Morehouse College,Philosophy,they,100.0,,
31177,Morehouse College,Philosophy,they,100.0,,
31178,Morehouse College,Philosophy,they,100.0,,
31179,Morehouse College,Philosophy,they,100.0,,
31180,Morehouse College,Philosophy,they,100.0,,
31181,Morehouse College,Philosophy,they,100.0,,
31182,Morehouse College,Philosophy,they,100.0,,
31183,Morehouse College,Philosophy,they,100.0,,
31184,Morehouse College,Philosophy,they,100.0,,
31185,Morehouse College,Philosophy,they,100.0,,
31186,Morehouse College,Philosophy,they,100.0,,
31187,Morehouse College,Philosophy,none,100.0,,
31188,Morehouse College,Philosophy,none,100.0,,
31189,Morehouse College,Philosophy,none,100.0,,
31190,Morehouse College,Philosophy,none,100.0,,
31191,Morehouse College,Philosophy,none,100.0,,
31192,Morehouse College,Philosophy,none,100.0,,
31193,Morehouse College,Philosophy,none,100.0,,
31194,Morehouse College,Philosophy,none,100.0,,
31195,Morehouse College,Philosophy,none,100.0,,
31196,Morehouse College,Philosophy,none,100.0,,
31197,Morehouse College,Philosophy,none,100.0,,
31198,Morehouse College,Philosophy,none,100.0,,
31199,Morehouse College,Philosophy,none,100.0,,
31200,Morehouse College,Literature,he,100.0,,
31201,Morehouse College,Literature,he,100.0,,
31202,Morehouse College,Literature,he,100.0,,
31203,Morehouse College,Literature,he,100.0,,
31204,Morehouse College,Literature,he,100.0,,
31205,Morehouse College,Literature,he,100.0,,
31206,Morehouse College,Literature,he,100.0,,
31207,Morehouse College,Literature,he,100.0,,
31208,Morehouse College,Literature,he,100.0,,
31209,Morehouse College,Literature,he,100.0,,
31210,Morehouse College,Literature,he,100.0,,
31211,Morehouse College,Literature,he,100.0,,
31212,Morehouse College,Literature,he,100.0,,
31213,Morehouse College,Literature,she,100.0,,
31214,Morehouse College,Literature,she,100.0,,
31215,Morehouse College,Literature,she,100.0,,
31216,Morehouse College,Literature,she,100.0,,
31217,Morehouse College,Literature,she,100.0,,
31218,Morehouse College,Literature,she,100.0,,
31219,Morehouse College,Literature,she,100.0,,
31220,Morehouse College,Literature,she,100.0,,
31221,Morehouse College,Literature,she,100.0,,
31222,Morehouse College,Literature,she,100.0,,
31223,Morehouse College,Literature,she,100.0,,
31224,Morehouse College,Literature,she,100.0,,
31225,Morehouse College,Literature,she,100.0,,
31226,Morehouse College,Literature,they,100.0,,
31227,Morehouse College,Literature,they,100.0,,
31228,Morehouse College,Literature,they,100.0,,
31229,Morehouse College,Literature,they,100.0,,
31230,Morehouse College,Literature,they,100.0,,
31231,Morehouse College,Literature,they,100.0,,
31232,Morehouse College,Literature,they,100.0,,
31233,Morehouse College,Literature,they,100.0,,
31234,Morehouse College,Literature,they,100.0,,
31235,Morehouse College,Literature,they,100.0,,
31236,Morehouse College,Literature,they,100.0,,
31237,Morehouse College,Literature,they,100.0,,
31238,Morehouse College,Literature,they,100.0,,
31239,Morehouse College,Literature,none,100.0,,
31240,Morehouse College,Literature,none,100.0,,
31241,Morehouse College,Literature,none,100.0,,
31242,Morehouse College,Literature,none,100.0,,
31243,Morehouse College,Literature,none,100.0,,
31244,Morehouse College,Literature,none,100.0,,
31245,Morehouse College,Literature,none,100.0,,
31246,Morehouse College,Literature,none,100.0,,
31247,Morehouse College,Literature,none,100.0,,
31248,Morehouse College,Literature,none,100.0,,
31249,Morehouse College,Literature,none,100.0,,
31250,Morehouse College,Literature,none,100.0,,
31251,Morehouse College,Literature,none,100.0,,
31252,Morehouse College,Neuroscience,he,100.0,,
31253,Morehouse College,Neuroscience,he,100.0,,
31254,Morehouse College,Neuroscience,he,100.0,,
31255,Morehouse College,Neuroscience,he,100.0,,
31256,Morehouse College,Neuroscience,he,100.0,,
31257,Morehouse College,Neuroscience,he,100.0,,
31258,Morehouse College,Neuroscience,he,100.0,,
31259,Morehouse College,Neuroscience,he,100.0,,
31260,Morehouse College,Neuroscience,he,100.0,,
31261,Morehouse College,Neuroscience,he,100.0,,
31262,Morehouse College,Neuroscience,he,100.0,,
31263,Morehouse College,Neuroscience,he,100.0,,
31264,Morehouse College,Neuroscience,he,100.0,,
31265,Morehouse College,Neuroscience,she,100.0,,
31266,Morehouse College,Neuroscience,she,100.0,,
31267,Morehouse College,Neuroscience,she,100.0,,
31268,Morehouse College,Neuroscience,she,100.0,,
31269,Morehouse College,Neuroscience,she,100.0,,
31270,Morehouse College,Neuroscience,she,100.0,,
31271,Morehouse College,Neuroscience,she,100.0,,
31272,Morehouse College,Neuroscience,she,100.0,,
31273,Morehouse College,Neuroscience,she,100.0,,
31274,Morehouse College,Neuroscience,she,100.0,,
31275,Morehouse College,Neuroscience,she,100.0,,
31276,Morehouse College,Neuroscience,she,100.0,,
31277,Morehouse College,Neuroscience,she,100.0,,
31278,Morehouse College,Neuroscience,they,100.0,,
31279,Morehouse College,Neuroscience,they,100.0,,
31280,Morehouse College,Neuroscience,they,100.0,,
31281,Morehouse College,Neuroscience,they,100.0,,
31282,Morehouse College,Neuroscience,they,100.0,,
31283,Morehouse College,Neuroscience,they,100.0,,
31284,Morehouse College,Neuroscience,they,100.0,,
31285,Morehouse College,Neuroscience,they,100.0,,
31286,Morehouse College,Neuroscience,they,100.0,,
31287,Morehouse College,Neuroscience,they,100.0,,
31288,Morehouse College,Neuroscience,they,100.0,,
31289,Morehouse College,Neuroscience,they,100.0,,
31290,Morehouse College,Neuroscience,they,100.0,,
31291,Morehouse College,Neuroscience,none,100.0,,
31292,Morehouse College,Neuroscience,none,100.0,,
31293,Morehouse College,Neuroscience,none,100.0,,
31294,Morehouse College,Neuroscience,none,100.0,,
31295,Morehouse College,Neuroscience,none,100.0,,
31296,Morehouse College,Neuroscience,none,100.0,,
31297,Morehouse College,Neuroscience,none,100.0,,
31298,Morehouse College,Neuroscience,none,100.0,,
31299,Morehouse College,Neuroscience,none,100.0,,
31300,Morehouse College,Neuroscience,none,100.0,,
31301,Morehouse College,Neuroscience,none,100.0,,
31302,Morehouse College,Neuroscience,none,100.0,,
31303,Morehouse College,Neuroscience,none,100.0,,
31304,Morehouse College,Data Science,he,100.0,,
31305,Morehouse College,Data Science,he,100.0,,
31306,Morehouse College,Data Science,he,100.0,,
31307,Morehouse College,Data Science,he,100.0,,
31308,Morehouse College,Data Science,he,100.0,,
31309,Morehouse College,Data Science,he,100.0,,
31310,Morehouse College,Data Science,he,100.0,,
31311,Morehouse College,Data Science,he,100.0,,
31312,Morehouse College,Data Science,he,100.0,,
31313,Morehouse College,Data Science,he,100.0,,
31314,Morehouse College,Data Science,he,100.0,,
31315,Morehouse College,Data Science,he,100.0,,
31316,Morehouse College,Data Science,he,100.0,,
31317,Morehouse College,Data Science,she,100.0,,
31318,Morehouse College,Data Science,she,100.0,,
31319,Morehouse College,Data Science,she,100.0,,
31320,Morehouse College,Data Science,she,100.0,,
31321,Morehouse College,Data Science,she,100.0,,
31322,Morehouse College,Data Science,she,100.0,,
31323,Morehouse College,Data Science,she,100.0,,
31324,Morehouse College,Data Science,she,100.0,,
31325,Morehouse College,Data Science,she,100.0,,
31326,Morehouse College,Data Science,she,100.0,,
31327,Morehouse College,Data Science,she,100.0,,
31328,Morehouse College,Data Science,she,100.0,,
31329,Morehouse College,Data Science,she,100.0,,
31330,Morehouse College,Data Science,they,100.0,,
31331,Morehouse College,Data Science,they,100.0,,
31332,Morehouse College,Data Science,they,100.0,,
31333,Morehouse College,Data Science,they,100.0,,
31334,Morehouse College,Data Science,they,100.0,,
31335,Morehouse College,Data Science,they,100.0,,
31336,Morehouse College,Data Science,they,100.0,,
31337,Morehouse College,Data Science,they,100.0,,
31338,Morehouse College,Data Science,they,100.0,,
31339,Morehouse College,Data Science,they,100.0,,
31340,Morehouse College,Data Science,they,100.0,,
31341,Morehouse College,Data Science,they,100.0,,
